idx,name_kr,party,when_elected,cat,total,attend,absence,leave
470,최재성,더불어민주당,"3선( 17대 , 18대 , 19대 )",기획재정위원회,1189,1045,27,117
470,최재성,더불어민주당,"3선( 17대 , 18대 , 19대 )",예산결산특별위원회,171,171,0,0
471,최재천,무소속,"재선( 17대 , 19대 )",본회의,135,108,27,0
471,최재천,무소속,"재선( 17대 , 19대 )",외교통일위원회,442,315,127,0
471,최재천,무소속,"재선( 17대 , 19대 )",헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
471,최재천,무소속,"재선( 17대 , 19대 )",예산결산특별위원회,144,117,27,0
471,최재천,무소속,"재선( 17대 , 19대 )","대법관(고영한,김병화,김신,김창석)임명동의에관한인사청문특별위원회",54,45,9,0
471,최재천,무소속,"재선( 17대 , 19대 )",헌법재판소재판관후보자를겸하는헌법재판소장(이동흡)임명동의에관한인사청문특별위원회,36,27,9,0
471,최재천,무소속,"재선( 17대 , 19대 )",방송공정성특별위원회,153,81,72,0
471,최재천,무소속,"재선( 17대 , 19대 )",통상관계대책특별위원회,36,9,27,0
471,최재천,무소속,"재선( 17대 , 19대 )",미래창조과학방송통신위원회,702,477,216,9
256,추미애,더불어민주당,"4선( 15대 , 16대 , 18대 , 19대 )",본회의,135,121,9,5
256,추미애,더불어민주당,"4선( 15대 , 16대 , 18대 , 19대 )",외교통일위원회,423,306,117,0
256,추미애,더불어민주당,"4선( 15대 , 16대 , 18대 , 19대 )",정보위원회,180,108,63,9
256,추미애,더불어민주당,"4선( 15대 , 16대 , 18대 , 19대 )",산업통상자원위원회,849,658,92,99
727,하태경,새누리당,초선( 19대 ),본회의,135,135,0,0
727,하태경,새누리당,초선( 19대 ),국토교통위원회,531,459,72,0
727,하태경,새누리당,초선( 19대 ),법제사법위원회,9,9,0,0
727,하태경,새누리당,초선( 19대 ),농림축산식품해양수산위원회,810,648,144,18
727,하태경,새누리당,초선( 19대 ),남북관계발전특별위원회,9,9,0,0
727,하태경,새누리당,초선( 19대 ),서민주거복지특별위원회,100,36,64,0
727,하태경,새누리당,초선( 19대 ),동북아역사왜곡대책특별위원회,414,198,216,0
693,한기호,새누리당,"재선( 18대 , 19대 )",본회의,135,126,0,9
693,한기호,새누리당,"재선( 18대 , 19대 )",남북관계발전특별위원회,9,9,0,0
693,한기호,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,189,126,27,36
693,한기호,새누리당,"재선( 18대 , 19대 )",국방위원회,1188,1080,27,81
475,한선교,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,135,0,0
475,한선교,새누리당,"3선( 17대 , 18대 , 19대 )",교육문화체육관광위원회,622,360,244,18
475,한선교,새누리당,"3선( 17대 , 18대 , 19대 )",미래창조과학방송통신위원회,702,702,0,0
475,한선교,새누리당,"3선( 17대 , 18대 , 19대 )",국무총리(이완구)임명동의에관한인사청문특별위원회,45,45,0,0
835,한정애,더불어민주당,초선( 19대 ),본회의,135,135,0,0
835,한정애,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회,45,45,0,0
835,한정애,더불어민주당,초선( 19대 ),정무위원회,36,9,0,27
835,한정애,더불어민주당,초선( 19대 ),예산결산특별위원회,144,108,27,9
835,한정애,더불어민주당,초선( 19대 ),공공의료정상화를위한국정조사특별위원회위원회,18,18,0,0
835,한정애,더불어민주당,초선( 19대 ),환경노동위원회,1208,1181,18,9
835,한정애,더불어민주당,초선( 19대 ),교육문화체육관광위원회,18,0,18,0
835,한정애,더불어민주당,초선( 19대 ),공적연금강화와노후빈곤해소를위한특별위원회,54,27,27,0
835,한정애,더불어민주당,초선( 19대 ),정치개혁특별위원회,72,36,36,0
835,한정애,더불어민주당,초선( 19대 ),국회운영위원회,207,126,0,81
795,함진규,새누리당,초선( 19대 ),본회의,135,116,5,14
795,함진규,새누리당,초선( 19대 ),남북관계및교류협력발전특별위원회,63,36,9,18
795,함진규,새누리당,초선( 19대 ),태안유류피해대책특별위원회,36,36,0,0
795,함진규,새누리당,초선( 19대 ),여성가족위원회,90,26,64,0
795,함진규,새누리당,초선( 19대 ),예산결산특별위원회,206,197,9,0
795,함진규,새누리당,초선( 19대 ),대법관(박상옥)임명동의에관한인사청문특별위원회,27,27,0,0
795,함진규,새누리당,초선( 19대 ),정치쇄신특별위원회,54,45,9,0
795,함진규,새누리당,초선( 19대 ),국회운영위원회,72,63,9,0
795,함진규,새누리당,초선( 19대 ),국가정보원등국가기관의정치적중립성강화를위한제도개선특별위원회,90,72,18,0
795,함진규,새누리당,초선( 19대 ),"헌법재판소재판관(강일원,김이수,안창호)선출에관한인사청문특별위원회",45,45,0,0
795,함진규,새누리당,초선( 19대 ),국토교통위원회,1173,1065,81,27
795,함진규,새누리당,초선( 19대 ),국민안전혁신특별위원회,116,53,63,0
795,함진규,새누리당,초선( 19대 ),헌법재판소장(박한철)임명동의에관한인사청문특별위원회,36,36,0,0
795,함진규,새누리당,초선( 19대 ),방송공정성특별위원회,153,135,9,9
795,함진규,새누리당,초선( 19대 ),공적연금강화와노후빈곤해소를위한특별위원회,63,27,36,0
795,함진규,새누리당,초선( 19대 ),국회쇄신특별위원회,45,36,9,0
266,홍문종,새누리당,"3선( 15대 , 16대 , 19대 )",본회의,135,130,0,5
266,홍문종,새누리당,"3선( 15대 , 16대 , 19대 )",국토교통위원회,351,288,54,9
266,홍문종,새누리당,"3선( 15대 , 16대 , 19대 )",미래창조과학방송통신위원회,882,683,190,9
266,홍문종,새누리당,"3선( 15대 , 16대 , 19대 )",정치개혁특별위원회,72,9,63,0
477,홍문표,새누리당,"재선( 17대 , 19대 )",본회의,135,108,27,0
477,홍문표,새누리당,"재선( 17대 , 19대 )",태안유류피해대책특별위원회,36,36,0,0
477,홍문표,새누리당,"재선( 17대 , 19대 )",허베이스피리트호유류피해대책특별위원회,45,45,0,0
477,홍문표,새누리당,"재선( 17대 , 19대 )",예산결산특별위원회,450,396,54,0
477,홍문표,새누리당,"재선( 17대 , 19대 )",농림축산식품해양수산위원회,1485,1089,369,27
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",본회의,135,135,0,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",남북관계및교류협력발전특별위원회,63,36,27,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",산업통상자원위원회,525,507,18,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",예산결산특별위원회,171,126,45,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",남북관계발전특별위원회,9,9,0,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,72,0,0
680,홍영표,더불어민주당,"재선( 18대 , 19대 )",환경노동위원회,774,765,9,0
843,홍의락,더불어민주당,초선( 19대 ),본회의,135,112,0,23
843,홍의락,더불어민주당,초선( 19대 ),국회운영위원회,72,45,18,9
843,홍의락,더불어민주당,초선( 19대 ),산업통상자원위원회,792,711,18,63
843,홍의락,더불어민주당,초선( 19대 ),미래창조과학방송통신위원회,549,423,18,108
843,홍의락,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,99,54,0,45
843,홍의락,더불어민주당,초선( 19대 ),예산결산특별위원회,468,360,72,36
708,홍익표,더불어민주당,초선( 19대 ),본회의,135,125,0,10
708,홍익표,더불어민주당,초선( 19대 ),외교통일위원회,711,666,36,9
708,홍익표,더불어민주당,초선( 19대 ),지속가능발전특별위원회,36,27,9,0
708,홍익표,더불어민주당,초선( 19대 ),산업통상자원위원회,471,459,12,0
708,홍익표,더불어민주당,초선( 19대 ),여성가족위원회,228,201,18,9
708,홍익표,더불어민주당,초선( 19대 ),예산결산특별위원회,187,160,27,0
708,홍익표,더불어민주당,초선( 19대 ),국무총리후보자(정홍원)에관한인사청문특별위원회,45,45,0,0
708,홍익표,더불어민주당,초선( 19대 ),남북관계발전특별위원회,27,27,0,0
708,홍익표,더불어민주당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,63,0,9
708,홍익표,더불어민주당,초선( 19대 ),국회운영위원회,270,234,27,9
708,홍익표,더불어민주당,초선( 19대 ),감사원장(황찬현)임명동의에관한인사청문특별위원회,36,27,9,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",본회의,135,125,0,10
672,홍일표,새누리당,"재선( 18대 , 19대 )",대법관(조희대)임명동의에관한인사청문특별위원회,27,27,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",지속가능발전특별위원회,90,45,36,9
672,홍일표,새누리당,"재선( 18대 , 19대 )",산업통상자원위원회,794,676,109,9
672,홍일표,새누리당,"재선( 18대 , 19대 )",법제사법위원회,757,694,18,45
672,홍일표,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,169,151,18,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",국무총리후보자(정홍원)에관한인사청문특별위원회,45,45,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",국회운영위원회,36,36,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",대법관(김소영)임명동의에관한인사청문특별위원회,27,27,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",윤리특별위원회,45,27,9,9
672,홍일표,새누리당,"재선( 18대 , 19대 )",대법관(이기택)임명동의에관한인사청문특별위원회,27,27,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",사법제도개혁특별위원회,81,81,0,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",대법관(권순일)임명동의에관한인사청문특별위원회,27,18,0,9
672,홍일표,새누리당,"재선( 18대 , 19대 )",국회쇄신특별위원회,36,27,9,0
672,홍일표,새누리당,"재선( 18대 , 19대 )",감사원장(황찬현)임명동의에관한인사청문특별위원회,36,36,0,0
828,홍종학,더불어민주당,초선( 19대 ),본회의,135,117,18,0
828,홍종학,더불어민주당,초선( 19대 ),기획재정위원회,1207,1161,46,0
828,홍종학,더불어민주당,초선( 19대 ),국무총리(황교안)임명동의에관한인사청문특별위원회,54,54,0,0
828,홍종학,더불어민주당,초선( 19대 ),창조경제활성화특별위원회,99,90,9,0
828,홍종학,더불어민주당,초선( 19대 ),국무총리(이완구)임명동의에관한인사청문특별위원회,45,36,9,0
828,홍종학,더불어민주당,초선( 19대 ),예산재정개혁특별위원회,63,63,0,0
828,홍종학,더불어민주당,초선( 19대 ),서민주거복지특별위원회,100,73,27,0
828,홍종학,더불어민주당,초선( 19대 ),공적연금강화와노후빈곤해소를위한특별위원회,63,54,9,0
828,홍종학,더불어민주당,초선( 19대 ),공무원연금개혁특별위원회,108,90,18,0
734,홍지만,새누리당,초선( 19대 ),본회의,135,112,18,5
734,홍지만,새누리당,초선( 19대 ),산업통상자원위원회,957,785,172,0
734,홍지만,새누리당,초선( 19대 ),미래창조과학방송통신위원회,341,225,54,62
734,홍지만,새누리당,초선( 19대 ),방송공정성특별위원회,144,45,99,0
734,홍지만,새누리당,초선( 19대 ),정부및공공기관등의해외자원개발진상규명을위한국정조사특별위원회,72,54,9,9
734,홍지만,새누리당,초선( 19대 ),국회운영위원회,469,324,99,46
734,홍지만,새누리당,초선( 19대 ),예산결산특별위원회,171,72,36,63
870,홍철호,새누리당,초선( 19대 ),본회의,135,125,0,10
870,홍철호,새누리당,초선( 19대 ),군인권개선및병영문화혁신특별위원회,108,54,36,18
870,홍철호,새누리당,초선( 19대 ),국회운영위원회,162,144,18,0
870,홍철호,새누리당,초선( 19대 ),국방위원회,477,414,36,27
676,황영철,새누리당,"재선( 18대 , 19대 )",본회의,135,116,14,5
676,황영철,새누리당,"재선( 18대 , 19대 )",지방자치발전특별위원회,63,54,9,0
676,황영철,새누리당,"재선( 18대 , 19대 )",국토교통위원회,531,477,36,18
676,황영철,새누리당,"재선( 18대 , 19대 )",예산결산특별위원회,144,126,18,0
676,황영철,새누리당,"재선( 18대 , 19대 )",농림축산식품해양수산위원회,270,252,18,0
676,황영철,새누리당,"재선( 18대 , 19대 )",남북관계발전특별위원회,18,18,0,0
676,황영철,새누리당,"재선( 18대 , 19대 )",군인권개선및병영문화혁신특별위원회,108,81,27,0
676,황영철,새누리당,"재선( 18대 , 19대 )",평창동계올림픽및국제경기대회지원특별위원회,189,99,81,9
676,황영철,새누리당,"재선( 18대 , 19대 )",안전행정위원회,648,639,9,0
270,황우여,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",본회의,130,67,5,58
270,황우여,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",산업통상자원위원회,165,0,48,117
270,황우여,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",교육문화체육관광위원회,756,162,594,0
270,황우여,새누리당,"5선( 15대 , 16대 , 17대 , 18대 , 19대 )",국방위원회,360,63,297,0
859,황인자,새누리당,초선( 19대 ),본회의,135,122,13,0
859,황인자,새누리당,초선( 19대 ),중앙선거관리위원회위원(김태현)선출에관한인사청문특별위원회,27,27,0,0
859,황인자,새누리당,초선( 19대 ),국민안전혁신특별위원회,117,117,0,0
859,황인자,새누리당,초선( 19대 ),여성가족위원회,227,218,0,9
859,황인자,새누리당,초선( 19대 ),안전행정위원회,685,622,9,54
859,황인자,새누리당,초선( 19대 ),세월호침몰사고의진상규명을위한국정조사특별위원회,9,9,0,0
859,황인자,새누리당,초선( 19대 ),윤리특별위원회,81,72,9,0
769,황주홍,무소속,초선( 19대 ),본회의,135,107,9,19
769,황주홍,무소속,초선( 19대 ),정치쇄신특별위원회,54,45,9,0
769,황주홍,무소속,초선( 19대 ),정치개혁특별위원회,72,45,27,0
769,황주홍,무소속,초선( 19대 ),예산결산특별위원회,135,135,0,0
769,황주홍,무소속,초선( 19대 ),농림축산식품해양수산위원회,1503,1386,63,54
769,황주홍,무소속,초선( 19대 ),국회쇄신특별위원회,45,36,9,0
373,황진하,새누리당,"3선( 17대 , 18대 , 19대 )",본회의,135,131,0,4
373,황진하,새누리당,"3선( 17대 , 18대 , 19대 )",외교통일위원회,702,603,36,63
373,황진하,새누리당,"3선( 17대 , 18대 , 19대 )",국회운영위원회,27,18,9,0
373,황진하,새누리당,"3선( 17대 , 18대 , 19대 )",평창동계올림픽및국제경기대회지원특별위원회,27,0,27,0
373,황진하,새누리당,"3선( 17대 , 18대 , 19대 )",국방위원회,549,504,45,0
